individual_tree_id;species_id;method;year_monitored;branching;canopy_size;height;health;years_after_planting
1054;283;Mycorrhiza;2020;NA;nan;70;3;2
1038;285;Mycorrhiza;2020;NA;nan;60;3;2
1037;285;Mycorrhiza;2020;NA;nan;50;3;2
1036;285;Mycorrhiza;2020;NA;nan;60;3;2
1304;283;PowerCoat;2020;NA;nan;96;3;2
1305;285;PowerCoat;2020;NA;nan;70;3;2
1306;283;PowerCoat;2020;NA;nan;102;3;2
1300;285;PowerCoat;2020;NA;nan;36;3;2
1301;283;PowerCoat;2020;NA;nan;84;2;2
1302;283;PowerCoat;2020;NA;nan;90;3;2
1303;285;PowerCoat;2020;NA;nan;41;3;2
1296;285;PowerCoat;2020;NA;nan;44;3;2
1297;283;PowerCoat;2020;NA;nan;71;3;2
1298;283;PowerCoat;2020;NA;nan;90;3;2
1299;285;PowerCoat;2020;NA;nan;41;3;2
1288;283;PowerCoat;2020;NA;nan;96;3;2
1289;285;PowerCoat;2020;NA;nan;21;3;2
1290;283;PowerCoat;2020;NA;nan;64;3;2
1291;280;PowerCoat;2020;NA;nan;55;3;2
1284;283;PowerCoat;2020;NA;nan;80;3;2
1285;285;PowerCoat;2020;NA;nan;28;3;2
1269;283;PowerCoat;2020;NA;nan;68;3;2
1270;285;PowerCoat;2020;NA;nan;44;3;2
1286;283;PowerCoat;2020;NA;nan;58;3;2
1268;285;PowerCoat;2020;NA;nan;34;3;2
1264;285;PowerCoat;2020;NA;nan;30;3;2
1271;283;PowerCoat;2020;NA;nan;90;3;2
1203;283;PowerCoat;2020;NA;nan;60;3;2
1204;285;PowerCoat;2020;NA;nan;31;3;2
1205;283;PowerCoat;2020;NA;nan;90;3;2
1206;280;PowerCoat;2020;NA;nan;50;3;2
1199;283;PowerCoat;2020;NA;nan;68;3;2
1200;285;PowerCoat;2020;NA;nan;30;3;2
1293;285;PowerCoat;2020;NA;nan;34;3;2
1292;283;PowerCoat;2020;NA;nan;50;3;2
1294;283;PowerCoat;2020;NA;nan;76;3;2
1295;280;PowerCoat;2020;NA;nan;57;3;2
1287;280;PowerCoat;2020;NA;nan;58;3;2
1280;283;PowerCoat;2020;NA;nan;90;3;2
1281;280;PowerCoat;2020;NA;nan;76;3;2
1282;285;PowerCoat;2020;NA;nan;41;3;2
1277;285;PowerCoat;2020;NA;nan;30;3;2
1276;283;PowerCoat;2020;NA;nan;41;3;2
1278;283;PowerCoat;2020;NA;nan;104;3;2
1279;283;PowerCoat;2020;NA;nan;74;3;2
1272;285;PowerCoat;2020;NA;nan;40;3;2
1273;283;PowerCoat;2020;NA;nan;88;3;2
1274;285;PowerCoat;2020;NA;nan;36;3;2
1275;283;PowerCoat;2020;NA;nan;80;3;2
1266;283;PowerCoat;2020;NA;nan;90;3;2
1267;280;PowerCoat;2020;NA;nan;30;3;2
1260;283;PowerCoat;2020;NA;nan;84;3;2
1261;285;PowerCoat;2020;NA;nan;32;3;2
1262;283;PowerCoat;2020;NA;nan;94;3;2
1263;280;PowerCoat;2020;NA;nan;41;3;2
1256;283;PowerCoat;2020;NA;nan;94;3;2
1257;283;PowerCoat;2020;NA;nan;96;3;2
1258;283;PowerCoat;2020;NA;nan;96;3;2
1259;285;PowerCoat;2020;NA;nan;32;3;2
1253;283;PowerCoat;2020;NA;nan;82;3;2
1255;283;PowerCoat;2020;NA;nan;61;3;2
1254;285;PowerCoat;2020;NA;nan;44;3;2
1209;285;PowerCoat;2020;NA;nan;49;3;2
1230;284;PowerCoat;2020;NA;nan;58;3;2
1231;283;PowerCoat;2020;NA;nan;57;3;2
1232;280;PowerCoat;2020;NA;nan;66;3;2
1249;285;PowerCoat;2020;NA;nan;59;3;2
1250;283;PowerCoat;2020;NA;nan;116;3;2
1251;285;PowerCoat;2020;NA;nan;48;3;2
1245;283;PowerCoat;2020;NA;nan;103;3;2
1248;283;PowerCoat;2020;NA;nan;94;3;2
1242;285;PowerCoat;2020;NA;nan;41;3;2
1241;280;PowerCoat;2020;NA;nan;56;3;2
1247;285;PowerCoat;2020;NA;nan;41;3;2
1237;285;PowerCoat;2020;NA;nan;39;3;2
1238;280;PowerCoat;2020;NA;nan;42;3;2
1239;285;PowerCoat;2020;NA;nan;48;3;2
1234;280;PowerCoat;2020;NA;nan;64;3;2
1236;283;PowerCoat;2020;NA;nan;76;3;2
1480;282;Mycorrhiza;2020;NA;nan;80;3;2
1474;282;Mycorrhiza;2020;NA;nan;66;3;2
1475;282;Mycorrhiza;2020;NA;nan;39;1;2
1478;284;PowerCoat;2020;NA;nan;72;3;2
1476;282;Mycorrhiza;2020;NA;nan;44;3;2
1469;284;PowerCoat;2020;NA;nan;92;3;2
1470;282;PowerCoat;2020;NA;nan;60;3;2
1471;284;PowerCoat;2020;NA;nan;69;3;2
1472;282;PowerCoat;2020;NA;nan;51;2;2
1466;282;PowerCoat;2020;NA;nan;60;3;2
1467;284;PowerCoat;2020;NA;nan;82;2;2
1468;284;PowerCoat;2020;NA;nan;72;1;2
1461;284;PowerCoat;2020;NA;nan;91;3;2
1455;282;Mycorrhiza;2020;NA;nan;59;2;2
1451;284;Mycorrhiza;2020;NA;nan;110;3;2
1457;284;Mycorrhiza;2020;NA;nan;70;3;2
1454;282;Mycorrhiza;2020;NA;nan;136;3;2
1460;282;Mycorrhiza;2020;NA;nan;47;1;2
1456;282;Mycorrhiza;2020;NA;nan;95;3;2
965;283;Mycorrhiza;2020;NA;nan;32;2;2
963;280;Mycorrhiza;2020;NA;nan;28;3;2
960;285;Mycorrhiza;2020;NA;nan;30;3;2
962;285;Mycorrhiza;2020;NA;nan;48;3;2
961;280;Mycorrhiza;2020;NA;nan;31;3;2
976;280;Fencing;2020;NA;nan;54;3;2
978;283;Fencing;2020;NA;nan;58;3;2
971;285;Fencing;2020;NA;nan;57;3;2
982;280;Fencing;2020;NA;nan;50;3;2
981;283;Fencing;2020;NA;nan;44;3;2
972;284;Fencing;2020;NA;nan;58;3;2
973;283;Fencing;2020;NA;nan;70;3;2
974;283;Fencing;2020;NA;nan;60;3;2
967;283;Fencing;2020;NA;nan;38;3;2
968;280;Fencing;2020;NA;nan;50;3;2
969;283;Fencing;2020;NA;nan;54;3;2
970;283;Fencing;2020;NA;nan;53;3;2
979;282;Mycorrhiza;2020;NA;nan;64;3;2
980;282;Mycorrhiza;2020;NA;nan;68;3;2
986;285;Mycorrhiza;2020;NA;nan;40;3;2
983;285;Mycorrhiza;2020;NA;nan;14;1;2
985;281;Mycorrhiza;2020;NA;nan;31;3;2
984;285;Mycorrhiza;2020;NA;nan;51;3;2
988;283;Mycorrhiza;2020;NA;nan;40;3;2
989;282;Mycorrhiza;2020;NA;nan;68;2;2
990;280;Mycorrhiza;2020;NA;nan;58;3;2
987;285;Mycorrhiza;2020;NA;nan;31;3;2
996;285;Mycorrhiza;2020;NA;nan;46;3;2
997;282;Mycorrhiza;2020;NA;nan;61;3;2
998;282;Mycorrhiza;2020;NA;nan;40;3;2
993;282;Mycorrhiza;2020;NA;nan;50;3;2
994;282;Mycorrhiza;2020;NA;nan;50;2;2
991;285;Mycorrhiza;2020;NA;nan;41;3;2
995;285;Mycorrhiza;2020;NA;nan;34;3;2
1450;282;Mycorrhiza;2020;NA;nan;100;2;2
1440;282;Mycorrhiza;2020;NA;nan;52;3;2
1439;282;Mycorrhiza;2020;NA;nan;66;3;2
1444;282;PowerCoat;2020;NA;nan;80;3;2
1446;282;PowerCoat;2020;NA;nan;62;1;2
1441;284;Mycorrhiza;2020;NA;nan;110;3;2
1442;284;PowerCoat;2020;NA;nan;60;2;2
957;281;Mycorrhiza;2020;NA;nan;38;2;2
959;281;Mycorrhiza;2020;NA;nan;49;3;2
958;280;Mycorrhiza;2020;NA;nan;30;3;2
1445;282;PowerCoat;2020;NA;nan;50;3;2
956;280;Mycorrhiza;2020;NA;nan;43;3;2
955;285;Mycorrhiza;2020;NA;nan;48;3;2
953;285;Mycorrhiza;2020;NA;nan;28;3;2
954;280;Mycorrhiza;2020;NA;nan;33;3;2
1712;280;Mycorrhiza;2020;NA;nan;58;3;2
1398;283;Mycorrhiza;2020;NA;nan;68;3;2
1396;283;Mycorrhiza;2020;NA;nan;104;3;2
1395;280;Mycorrhiza;2020;NA;nan;70;3;2
1397;283;Mycorrhiza;2020;NA;nan;78;3;2
1402;283;Mycorrhiza;2020;NA;nan;76;3;2
1400;280;Mycorrhiza;2020;NA;nan;31;3;2
1401;280;Mycorrhiza;2020;NA;nan;56;3;2
1399;280;Mycorrhiza;2020;NA;nan;28;3;2
1406;283;Mycorrhiza;2020;NA;nan;79;3;2
1405;280;Mycorrhiza;2020;NA;nan;54;3;2
1404;280;Mycorrhiza;2020;NA;nan;56;3;2
1403;280;Mycorrhiza;2020;NA;nan;42;1;2
1409;285;Mycorrhiza;2020;NA;nan;46;3;2
1408;285;Mycorrhiza;2020;NA;nan;31;3;2
1407;281;Mycorrhiza;2020;NA;nan;68;2;2
1414;285;Mycorrhiza;2020;NA;nan;51;3;2
1413;285;Mycorrhiza;2020;NA;nan;38;3;2
1412;285;Mycorrhiza;2020;NA;nan;40;3;2
1411;285;Mycorrhiza;2020;NA;nan;50;3;2
1418;285;Mycorrhiza;2020;NA;nan;40;3;2
1417;285;Mycorrhiza;2020;NA;nan;41;3;2
1415;285;Mycorrhiza;2020;NA;nan;46;3;2
1422;280;Mycorrhiza;2020;NA;nan;28;3;2
1421;285;Mycorrhiza;2020;NA;nan;44;3;2
1419;280;Mycorrhiza;2020;NA;nan;46;3;2
1420;285;Mycorrhiza;2020;NA;nan;41;3;2
1425;280;Mycorrhiza;2020;NA;nan;58;3;2
1429;283;Mycorrhiza;2020;NA;nan;78;3;2
1423;285;Mycorrhiza;2020;NA;nan;46;3;2
1428;283;Mycorrhiza;2020;NA;nan;68;3;2
1427;285;Mycorrhiza;2020;NA;nan;60;3;2
1426;285;Mycorrhiza;2020;NA;nan;48;3;2
1433;280;Mycorrhiza;2020;NA;nan;58;3;2
1432;285;Mycorrhiza;2020;NA;nan;32;3;2
1431;280;Mycorrhiza;2020;NA;nan;57;3;2
1437;285;Mycorrhiza;2020;NA;nan;56;3;2
1436;283;Mycorrhiza;2020;NA;nan;44;1;2
1435;283;Mycorrhiza;2020;NA;nan;70;3;2
1434;285;Mycorrhiza;2020;NA;nan;41;3;2
1720;285;Fencing;2020;NA;nan;38;3;2
1724;283;Fencing;2020;NA;nan;70;3;2
1736;280;Fencing;2020;NA;nan;48;3;2
1739;280;Fencing;2020;NA;nan;69;3;2
1738;283;Fencing;2020;NA;nan;60;3;2
1717;285;Fencing;2020;NA;nan;36;3;2
1714;283;Fencing;2020;NA;nan;56;1;2
1710;280;Fencing;2020;NA;nan;35;3;2
1721;283;Fencing;2020;NA;nan;64;2;2
1718;285;Fencing;2020;NA;nan;30;3;2
883;285;PowerCoat;2020;NA;nan;42;3;2
880;285;PowerCoat;2020;NA;nan;45;3;2
884;281;PowerCoat;2020;NA;nan;60;2;2
887;285;PowerCoat;2020;NA;nan;55;3;2
882;285;PowerCoat;2020;NA;nan;31;3;2
881;283;PowerCoat;2020;NA;nan;68;3;2
878;280;PowerCoat;2020;NA;nan;32;3;2
877;285;PowerCoat;2020;NA;nan;30;3;2
876;285;PowerCoat;2020;NA;nan;40;3;2
867;285;PowerCoat;2020;NA;nan;33;3;2
865;285;PowerCoat;2020;NA;nan;72;3;2
862;285;PowerCoat;2020;NA;nan;40;1;2
861;285;PowerCoat;2020;NA;nan;20;3;2
860;285;PowerCoat;2020;NA;nan;47;3;2
864;283;PowerCoat;2020;NA;nan;52;3;2
868;283;PowerCoat;2020;NA;nan;48;3;2
871;285;PowerCoat;2020;NA;nan;18;2;2
866;283;PowerCoat;2020;NA;nan;80;3;2
875;283;PowerCoat;2020;NA;nan;64;3;2
874;283;Mycorrhiza;2020;NA;nan;80;2;2
873;285;Mycorrhiza;2020;NA;nan;11;2;2
872;285;Mycorrhiza;2020;NA;nan;17;3;2
869;280;Mycorrhiza;2020;NA;nan;14;3;2
870;283;Mycorrhiza;2020;NA;nan;21;3;2
888;283;Mycorrhiza;2020;NA;nan;86;2;2
890;280;Fencing;2020;NA;nan;51;1;2
889;283;Fencing;2020;NA;nan;80;2;2
892;283;Fencing;2020;NA;nan;70;3;2
893;280;Fencing;2020;NA;nan;21;2;2
895;285;Fencing;2020;NA;nan;31;2;2
894;283;Fencing;2020;NA;nan;85;3;2
896;283;Fencing;2020;NA;nan;81;3;2
900;283;Mycorrhiza;2020;NA;nan;98;3;2
898;285;Fencing;2020;NA;nan;44;3;2
897;285;Fencing;2020;NA;nan;10;1;2
1731;280;Fencing;2020;NA;nan;54;3;2
1727;280;Fencing;2020;NA;nan;50;1;2
1737;280;Fencing;2020;NA;nan;19;3;2
1734;280;Fencing;2020;NA;nan;70;1;2
1726;285;Fencing;2020;NA;nan;37;1;2
1753;280;Fencing;2020;NA;nan;43;1;2
1757;280;Fencing;2020;NA;nan;49;1;2
1725;281;Mycorrhiza;2020;NA;nan;46;3;2
1719;284;PowerCoat;2020;NA;nan;114;3;2
1716;284;PowerCoat;2020;NA;nan;132;3;2
1783;282;PowerCoat;2020;NA;nan;74;3;2
1707;282;PowerCoat;2020;NA;nan;70;3;2
1754;283;Mycorrhiza;2020;NA;nan;49;3;2
1750;285;Mycorrhiza;2020;NA;nan;49;1;2
1745;283;Mycorrhiza;2020;NA;nan;60;2;2
1741;285;Mycorrhiza;2020;NA;nan;51;3;2
1391;282;PowerCoat;2020;NA;nan;90;3;2
1392;282;PowerCoat;2020;NA;nan;60;2;2
1393;282;PowerCoat;2020;NA;nan;92;3;2
1394;282;PowerCoat;2020;NA;nan;85;3;2
1387;282;PowerCoat;2020;NA;nan;61;3;2
1388;282;PowerCoat;2020;NA;nan;72;3;2
1389;282;PowerCoat;2020;NA;nan;100;3;2
1390;282;PowerCoat;2020;NA;nan;61;2;2
1383;282;PowerCoat;2020;NA;nan;90;3;2
1386;282;PowerCoat;2020;NA;nan;70;1;2
1748;282;PowerCoat;2020;NA;nan;54;3;2
945;284;PowerCoat;2020;NA;nan;52;3;2
949;282;Mycorrhiza;2020;NA;nan;55;3;2
940;282;PowerCoat;2020;NA;nan;36;3;2
938;284;PowerCoat;2020;NA;nan;46;3;2
939;282;PowerCoat;2020;NA;nan;52;3;2
936;282;Mycorrhiza;2020;NA;nan;63;3;2
934;282;Mycorrhiza;2020;NA;nan;68;3;2
935;282;Mycorrhiza;2020;NA;nan;31;3;2
928;282;Mycorrhiza;2020;NA;nan;28;2;2
929;282;PowerCoat;2020;NA;nan;44;3;2
1746;282;PowerCoat;2020;NA;nan;34;3;2
1742;282;Mycorrhiza;2020;NA;nan;74;3;2
1752;284;Mycorrhiza;2020;NA;nan;56;1;2
952;284;PowerCoat;2020;NA;nan;103;3;2
948;284;PowerCoat;2020;NA;nan;80;3;2
941;282;PowerCoat;2020;NA;nan;14;1;2
942;284;PowerCoat;2020;NA;nan;112;3;2
932;284;Mycorrhiza;2020;NA;nan;38;2;2
930;284;Mycorrhiza;2020;NA;nan;99;3;2
931;282;PowerCoat;2020;NA;nan;80;3;2
901;284;PowerCoat;2020;NA;nan;76;3;2
902;284;Mycorrhiza;2020;NA;nan;94;3;2
1759;282;PowerCoat;2020;NA;nan;86;3;2
905;284;PowerCoat;2020;NA;nan;41;1;2
909;284;PowerCoat;2020;NA;nan;70;3;2
1740;282;PowerCoat;2020;NA;nan;50;3;2
913;284;PowerCoat;2020;NA;nan;78;3;2
914;282;PowerCoat;2020;NA;nan;44;1;2
915;284;PowerCoat;2020;NA;nan;70;3;2
917;284;PowerCoat;2020;NA;nan;46;3;2
916;284;PowerCoat;2020;NA;nan;135;3;2
921;284;PowerCoat;2020;NA;nan;89;3;2
924;282;PowerCoat;2020;NA;nan;50;3;2
925;282;PowerCoat;2020;NA;nan;60;3;2
912;284;PowerCoat;2020;NA;nan;110;3;2
1379;282;PowerCoat;2020;NA;nan;78;2;2
1380;284;PowerCoat;2020;NA;nan;108;3;2
1382;284;PowerCoat;2020;NA;nan;131;3;2
1375;282;PowerCoat;2020;NA;nan;90;3;2
1376;284;PowerCoat;2020;NA;nan;130;3;2
1377;282;PowerCoat;2020;NA;nan;90;3;2
1378;284;PowerCoat;2020;NA;nan;200;3;2
1372;282;PowerCoat;2020;NA;nan;90;3;2
1368;282;PowerCoat;2020;NA;nan;92;3;2
1369;284;PowerCoat;2020;NA;nan;102;3;2
1370;282;PowerCoat;2020;NA;nan;70;1;2
1363;284;PowerCoat;2020;NA;nan;112;3;2
1364;282;PowerCoat;2020;NA;nan;85;3;2
1365;284;PowerCoat;2020;NA;nan;92;3;2
1366;284;PowerCoat;2020;NA;nan;105;3;2
1359;284;PowerCoat;2020;NA;nan;137;3;2
1361;284;PowerCoat;2020;NA;nan;109;2;2
1362;282;PowerCoat;2020;NA;nan;61;NA;2
1355;282;PowerCoat;2020;NA;nan;135;3;2
1357;284;PowerCoat;2020;NA;nan;114;3;2
1351;283;PowerCoat;2020;NA;nan;120;3;2
1353;284;PowerCoat;2020;NA;nan;81;3;2
1354;284;PowerCoat;2020;NA;nan;60;3;2
1348;282;PowerCoat;2020;NA;nan;55;3;2
1343;282;PowerCoat;2020;NA;nan;70;2;2
1349;282;PowerCoat;2020;NA;nan;72;3;2
1345;284;PowerCoat;2020;NA;nan;92;3;2
908;284;PowerCoat;2020;NA;nan;120;3;2
910;284;PowerCoat;2020;NA;nan;76;3;2
904;284;PowerCoat;2020;NA;nan;46;2;2
903;284;PowerCoat;2020;NA;nan;80;3;2
907;284;PowerCoat;2020;NA;nan;90;3;2
906;284;PowerCoat;2020;NA;nan;77;1;2
1792;284;PowerCoat;2020;NA;nan;105;3;2
1795;282;PowerCoat;2020;NA;nan;57;3;2
1781;282;PowerCoat;2020;NA;nan;77;3;2
1785;284;PowerCoat;2020;NA;nan;96;3;2
1789;284;PowerCoat;2020;NA;nan;58;3;2
1797;284;PowerCoat;2020;NA;nan;78;3;2
1782;284;PowerCoat;2020;NA;nan;100;3;2
1786;282;PowerCoat;2020;NA;nan;61;3;2
1790;284;PowerCoat;2020;NA;nan;102;3;2
919;282;PowerCoat;2020;NA;nan;40;3;2
1794;282;PowerCoat;2020;NA;nan;48;3;2
1765;284;PowerCoat;2020;NA;nan;71;3;2
1768;284;PowerCoat;2020;NA;nan;96;3;2
1764;284;PowerCoat;2020;NA;nan;78;3;2
1778;282;PowerCoat;2020;NA;nan;78;3;2
1762;282;PowerCoat;2020;NA;nan;54;3;2
1796;284;PowerCoat;2020;NA;nan;46;3;2
1350;282;PowerCoat;2020;NA;nan;102;3;2
1339;284;PowerCoat;2020;NA;nan;110;3;2
1340;284;PowerCoat;2020;NA;nan;71;3;2
1341;282;PowerCoat;2020;NA;nan;104;3;2
1342;284;PowerCoat;2020;NA;nan;105;2;2
1335;282;PowerCoat;2020;NA;nan;131;3;2
1336;284;PowerCoat;2020;NA;nan;115;3;2
1337;282;PowerCoat;2020;NA;nan;30;1;2
1331;284;PowerCoat;2020;NA;nan;140;3;2
1333;284;PowerCoat;2020;NA;nan;140;3;2
1334;282;PowerCoat;2020;NA;nan;122;3;2
1327;282;PowerCoat;2020;NA;nan;100;3;2
1328;282;PowerCoat;2020;NA;nan;69;3;2
1329;284;PowerCoat;2020;NA;nan;88;2;2
1330;284;PowerCoat;2020;NA;nan;50;3;2
1323;282;PowerCoat;2020;NA;nan;91;3;2
1324;282;PowerCoat;2020;NA;nan;50;3;2
1325;284;PowerCoat;2020;NA;nan;53;3;2
1326;284;PowerCoat;2020;NA;nan;106;2;2
1319;284;PowerCoat;2020;NA;nan;126;3;2
1320;282;PowerCoat;2020;NA;nan;58;2;2
1321;284;PowerCoat;2020;NA;nan;149;3;2
1322;282;PowerCoat;2020;NA;nan;70;3;2
1315;284;PowerCoat;2020;NA;nan;130;3;2
1316;282;PowerCoat;2020;NA;nan;58;2;2
1317;284;PowerCoat;2020;NA;nan;151;3;2
1318;282;PowerCoat;2020;NA;nan;97;3;2
1311;282;PowerCoat;2020;NA;nan;135;3;2
1312;284;PowerCoat;2020;NA;nan;135;3;2
1313;282;PowerCoat;2020;NA;nan;60;3;2
1314;284;PowerCoat;2020;NA;nan;125;3;2
1307;284;PowerCoat;2020;NA;nan;135;2;2
1308;282;PowerCoat;2020;NA;nan;85;3;2
1309;282;PowerCoat;2020;NA;nan;101;3;2
1310;284;PowerCoat;2020;NA;nan;49;2;2
1771;282;PowerCoat;2020;NA;nan;52;3;2
1772;282;PowerCoat;2020;NA;nan;59;2;2
1770;282;PowerCoat;2020;NA;nan;102;3;2
1777;282;PowerCoat;2020;NA;nan;27;3;2
1773;282;PowerCoat;2020;NA;nan;40;3;2
1747;282;PowerCoat;2020;NA;nan;58;2;2
1751;282;PowerCoat;2020;NA;nan;60;3;2
1755;282;PowerCoat;2020;NA;nan;38;2;2
901;284;PowerCoat;2021;NA;29;85;2;3
902;284;Mycorrhiza;2021;NA;37;134;3;3
903;284;PowerCoat;2021;NA;36;109;3;3
904;284;PowerCoat;2021;NA;1;53;1;3
905;284;PowerCoat;2021;NA;1;36;1;3
906;284;PowerCoat;2021;NA;1;81;1;3
907;284;PowerCoat;2021;NA;35;99;3;3
908;284;PowerCoat;2021;NA;52;162;3;3
909;284;PowerCoat;2021;NA;32;107;3;3
910;284;PowerCoat;2021;NA;31;99;3;3
912;284;PowerCoat;2021;NA;61;123;3;3
913;284;PowerCoat;2021;NA;26;76;3;3
914;282;PowerCoat;2021;NA;1;38;1;3
915;284;PowerCoat;2021;NA;17;58;3;3
916;284;PowerCoat;2021;NA;49;168;3;3
917;284;PowerCoat;2021;NA;33;59;3;3
919;282;PowerCoat;2021;NA;19;35;2;3
921;284;PowerCoat;2021;NA;46;124;3;3
924;282;PowerCoat;2021;NA;23;59;3;3
925;282;PowerCoat;2021;NA;28;73;3;3
928;282;Mycorrhiza;2021;NA;13;32;3;3
931;282;PowerCoat;2021;NA;36;119;3;3
934;282;Mycorrhiza;2021;NA;95;94;3;3
935;282;Mycorrhiza;2021;NA;26;34;3;3
936;282;Mycorrhiza;2021;NA;50;100;3;3
938;284;PowerCoat;2021;NA;12;57;3;3
939;282;PowerCoat;2021;NA;20;39;3;3
1740;282;PowerCoat;2021;NA;30;62;3;3
1759;282;PowerCoat;2021;NA;46;95;2;3
1762;282;PowerCoat;2021;NA;10;24;3;3
1764;284;PowerCoat;2021;NA;26;95;3;3
1765;284;PowerCoat;2021;NA;43;112;3;3
1768;284;PowerCoat;2021;NA;58;133;3;3
1770;282;PowerCoat;2021;NA;44;123;3;3
1771;282;PowerCoat;2021;NA;28;54;2;3
1772;282;PowerCoat;2021;NA;23;58;3;3
1778;282;PowerCoat;2021;NA;48;93;3;3
1781;282;PowerCoat;2021;NA;21;90;3;3
1782;284;PowerCoat;2021;NA;45;117;3;3
1785;284;PowerCoat;2021;NA;38;125;3;3
1786;282;PowerCoat;2021;NA;34;67;3;3
1789;284;PowerCoat;2021;NA;24;67;3;3
1790;284;PowerCoat;2021;NA;41;130;3;3
1792;284;PowerCoat;2021;NA;61;125;3;3
1794;282;PowerCoat;2021;NA;25;43;3;3
1795;282;PowerCoat;2021;NA;20;58;3;3
1796;284;PowerCoat;2021;NA;14;50;3;3
1797;284;PowerCoat;2021;NA;9;83;2;3
1307;284;PowerCoat;2021;NA;50;151;3;3
1308;282;PowerCoat;2021;NA;64;101;3;3
1309;282;PowerCoat;2021;NA;33;120;2;3
1310;284;PowerCoat;2021;NA;27;49;2;3
1311;282;PowerCoat;2021;NA;43;137;3;3
1312;284;PowerCoat;2021;NA;38;154;3;3
1313;282;PowerCoat;2021;NA;31;70;3;3
1314;284;PowerCoat;2021;NA;61;136;3;3
1315;284;PowerCoat;2021;NA;42;147;3;3
1316;282;PowerCoat;2021;NA;38;74;3;3
1317;284;PowerCoat;2021;NA;71;164;3;3
1319;284;PowerCoat;2021;NA;52;146;3;3
1320;282;PowerCoat;2021;NA;36;88;3;3
1321;284;PowerCoat;2021;NA;49;172;3;3
1322;282;PowerCoat;2021;NA;38;98;3;3
1323;282;PowerCoat;2021;NA;51;149;3;3
1324;282;PowerCoat;2021;NA;27;58;3;3
1325;284;PowerCoat;2021;NA;34;91;3;3
1326;284;PowerCoat;2021;NA;38;132;3;3
1329;284;PowerCoat;2021;NA;48;100;3;3
1330;284;PowerCoat;2021;NA;26;68;3;3
1343;282;PowerCoat;2021;NA;36;95;3;3
1348;282;PowerCoat;2021;NA;31;63;3;3
1351;283;PowerCoat;2021;NA;54;119;3;3
1353;284;PowerCoat;2021;NA;45;125;3;3
1354;284;PowerCoat;2021;NA;47;97;3;3
1355;282;PowerCoat;2021;NA;66;188;3;3
1357;284;PowerCoat;2021;NA;64;132;3;3
1359;284;PowerCoat;2021;NA;50;156;3;3
1361;284;PowerCoat;2021;NA;62;139;3;3
1362;282;PowerCoat;2021;NA;34;70;3;3
1363;284;PowerCoat;2021;NA;52;150;3;3
1364;282;PowerCoat;2021;NA;49;125;3;3
1365;284;PowerCoat;2021;NA;32;108;3;3
1366;284;PowerCoat;2021;NA;52;149;3;3
1368;282;PowerCoat;2021;NA;36;126;3;3
1369;284;PowerCoat;2021;NA;48;134;3;3
1370;282;PowerCoat;2021;NA;47;92;2;3
1372;282;PowerCoat;2021;NA;53;117;3;3
1375;282;PowerCoat;2021;NA;29;106;3;3
1376;284;PowerCoat;2021;NA;71;133;3;3
1377;282;PowerCoat;2021;NA;57;128;3;3
1378;284;PowerCoat;2021;NA;68;218;3;3
1379;282;PowerCoat;2021;NA;48;103;3;3
1380;284;PowerCoat;2021;NA;58;121;3;3
1382;284;PowerCoat;2021;NA;62;153;3;3
1383;282;PowerCoat;2021;NA;36;91;3;3
1386;282;PowerCoat;2021;NA;42;82;3;3
1387;282;PowerCoat;2021;NA;37;75;3;3
1388;282;PowerCoat;2021;NA;47;105;3;3
1389;282;PowerCoat;2021;NA;33;132;3;3
1390;282;PowerCoat;2021;NA;37;97;3;3
1391;282;PowerCoat;2021;NA;67;111;3;3
